run_accession,corpus
SRR22392991,NCBI_Salmonella_Stage2
SRR22392992,NCBI_Salmonella_Stage2
SRR22392993,NCBI_Salmonella_Stage2
SRR22392994,NCBI_Salmonella_Stage2
SRR22392995,NCBI_Salmonella_Stage2
SRR22392996,NCBI_Salmonella_Stage2
SRR22392997,NCBI_Salmonella_Stage2
SRR22392998,NCBI_Salmonella_Stage2
SRR22392999,NCBI_Salmonella_Stage2
SRR22393000,NCBI_Salmonella_Stage2
SRR22393001,NCBI_Salmonella_Stage2
SRR22393002,NCBI_Salmonella_Stage2
SRR22393003,NCBI_Salmonella_Stage2
SRR22393004,NCBI_Salmonella_Stage2
SRR22393005,NCBI_Salmonella_Stage2
SRR22393006,NCBI_Salmonella_Stage2
SRR22393007,NCBI_Salmonella_Stage2
SRR22393008,NCBI_Salmonella_Stage2
SRR22393009,NCBI_Salmonella_Stage2
SRR22393010,NCBI_Salmonella_Stage2
SRR22393011,NCBI_Salmonella_Stage2
SRR22393012,NCBI_Salmonella_Stage2
SRR22393013,NCBI_Salmonella_Stage2
SRR22393014,NCBI_Salmonella_Stage2
SRR22393015,NCBI_Salmonella_Stage2
SRR22393016,NCBI_Salmonella_Stage2
SRR22393017,NCBI_Salmonella_Stage2
SRR22393018,NCBI_Salmonella_Stage2
SRR22393019,NCBI_Salmonella_Stage2
SRR22393020,NCBI_Salmonella_Stage2
SRR22393021,NCBI_Salmonella_Stage2
SRR22393022,NCBI_Salmonella_Stage2
SRR22393023,NCBI_Salmonella_Stage2
SRR22393024,NCBI_Salmonella_Stage2
SRR22393025,NCBI_Salmonella_Stage2
SRR22393026,NCBI_Salmonella_Stage2
SRR22393027,NCBI_Salmonella_Stage2
SRR22393028,NCBI_Salmonella_Stage2
SRR22393029,NCBI_Salmonella_Stage2
SRR22393030,NCBI_Salmonella_Stage2
SRR22393031,NCBI_Salmonella_Stage2
SRR22393032,NCBI_Salmonella_Stage2
SRR22393033,NCBI_Salmonella_Stage2
SRR22393034,NCBI_Salmonella_Stage2
SRR22393035,NCBI_Salmonella_Stage2
SRR22393036,NCBI_Salmonella_Stage2
SRR22393037,NCBI_Salmonella_Stage2
SRR22393038,NCBI_Salmonella_Stage2
SRR22393039,NCBI_Salmonella_Stage2
SRR22393040,NCBI_Salmonella_Stage2
SRR22393041,NCBI_Salmonella_Stage2
SRR22393042,NCBI_Salmonella_Stage2
SRR22393043,NCBI_Salmonella_Stage2
SRR22393044,NCBI_Salmonella_Stage2
SRR22393045,NCBI_Salmonella_Stage2
SRR22393046,NCBI_Salmonella_Stage2
SRR22393047,NCBI_Salmonella_Stage2
SRR22393048,NCBI_Salmonella_Stage2
SRR22393049,NCBI_Salmonella_Stage2
SRR22393050,NCBI_Salmonella_Stage2
SRR22393051,NCBI_Salmonella_Stage2
SRR22393052,NCBI_Salmonella_Stage2
SRR22393053,NCBI_Salmonella_Stage2
SRR22393054,NCBI_Salmonella_Stage2
SRR22393055,NCBI_Salmonella_Stage2
SRR22393056,NCBI_Salmonella_Stage2
SRR22393057,NCBI_Salmonella_Stage2
SRR22393058,NCBI_Salmonella_Stage2
SRR22393059,NCBI_Salmonella_Stage2
SRR22393060,NCBI_Salmonella_Stage2
SRR22393061,NCBI_Salmonella_Stage2
SRR22393062,NCBI_Salmonella_Stage2
SRR22393063,NCBI_Salmonella_Stage2
SRR22393064,NCBI_Salmonella_Stage2
SRR22393065,NCBI_Salmonella_Stage2
SRR22393066,NCBI_Salmonella_Stage2
SRR22393067,NCBI_Salmonella_Stage2
SRR22393068,NCBI_Salmonella_Stage2
SRR22393069,NCBI_Salmonella_Stage2
SRR22393070,NCBI_Salmonella_Stage2
SRR22393071,NCBI_Salmonella_Stage2
SRR22393072,NCBI_Salmonella_Stage2
SRR22393073,NCBI_Salmonella_Stage2
SRR22393074,NCBI_Salmonella_Stage2
SRR22393075,NCBI_Salmonella_Stage2
SRR22393076,NCBI_Salmonella_Stage2
SRR22393077,NCBI_Salmonella_Stage2
SRR22393078,NCBI_Salmonella_Stage2
SRR22393079,NCBI_Salmonella_Stage2
SRR22393080,NCBI_Salmonella_Stage2
SRR22393081,NCBI_Salmonella_Stage2
SRR22393082,NCBI_Salmonella_Stage2
SRR22393083,NCBI_Salmonella_Stage2
SRR22393084,NCBI_Salmonella_Stage2
SRR22393085,NCBI_Salmonella_Stage2
SRR22393086,NCBI_Salmonella_Stage2
SRR22393087,NCBI_Salmonella_Stage2
SRR22393088,NCBI_Salmonella_Stage2
SRR22393089,NCBI_Salmonella_Stage2
SRR22393090,NCBI_Salmonella_Stage2
SRR22393091,NCBI_Salmonella_Stage2
SRR22393092,NCBI_Salmonella_Stage2
SRR22393093,NCBI_Salmonella_Stage2
SRR22393094,NCBI_Salmonella_Stage2
SRR22393095,NCBI_Salmonella_Stage2
SRR22393096,NCBI_Salmonella_Stage2
SRR22393097,NCBI_Salmonella_Stage2
SRR22393098,NCBI_Salmonella_Stage2
SRR22393099,NCBI_Salmonella_Stage2
SRR22393100,NCBI_Salmonella_Stage2
SRR22393101,NCBI_Salmonella_Stage2
SRR22393102,NCBI_Salmonella_Stage2
SRR22393103,NCBI_Salmonella_Stage2
SRR22393104,NCBI_Salmonella_Stage2
SRR22393105,NCBI_Salmonella_Stage2
SRR22393106,NCBI_Salmonella_Stage2
SRR22393107,NCBI_Salmonella_Stage2
SRR22393108,NCBI_Salmonella_Stage2
SRR22393109,NCBI_Salmonella_Stage2
SRR22393110,NCBI_Salmonella_Stage2
SRR22393111,NCBI_Salmonella_Stage2
SRR22393112,NCBI_Salmonella_Stage2
SRR22393113,NCBI_Salmonella_Stage2
SRR22393114,NCBI_Salmonella_Stage2
SRR22393115,NCBI_Salmonella_Stage2
SRR22393116,NCBI_Salmonella_Stage2
SRR22393117,NCBI_Salmonella_Stage2
SRR22393118,NCBI_Salmonella_Stage2
SRR22393119,NCBI_Salmonella_Stage2
SRR22393120,NCBI_Salmonella_Stage2
SRR22393121,NCBI_Salmonella_Stage2
SRR22393122,NCBI_Salmonella_Stage2
SRR22393123,NCBI_Salmonella_Stage2
SRR22393124,NCBI_Salmonella_Stage2
SRR22393125,NCBI_Salmonella_Stage2
SRR22393126,NCBI_Salmonella_Stage2
SRR22393127,NCBI_Salmonella_Stage2
SRR22393128,NCBI_Salmonella_Stage2
SRR22393129,NCBI_Salmonella_Stage2
SRR22393130,NCBI_Salmonella_Stage2
SRR22393131,NCBI_Salmonella_Stage2
SRR22393132,NCBI_Salmonella_Stage2
SRR22393133,NCBI_Salmonella_Stage2
SRR22393134,NCBI_Salmonella_Stage2
SRR22393135,NCBI_Salmonella_Stage2
SRR22393136,NCBI_Salmonella_Stage2
SRR22393137,NCBI_Salmonella_Stage2
SRR22393138,NCBI_Salmonella_Stage2
SRR22393139,NCBI_Salmonella_Stage2
SRR22393140,NCBI_Salmonella_Stage2
SRR22393141,NCBI_Salmonella_Stage2
SRR22393142,NCBI_Salmonella_Stage2
SRR22393143,NCBI_Salmonella_Stage2
SRR22393144,NCBI_Salmonella_Stage2
SRR22393145,NCBI_Salmonella_Stage2
SRR22393146,NCBI_Salmonella_Stage2
SRR22393147,NCBI_Salmonella_Stage2
SRR22393148,NCBI_Salmonella_Stage2
SRR22393149,NCBI_Salmonella_Stage2
SRR22393150,NCBI_Salmonella_Stage2
SRR22393151,NCBI_Salmonella_Stage2
SRR22393152,NCBI_Salmonella_Stage2
SRR22393153,NCBI_Salmonella_Stage2
SRR22393154,NCBI_Salmonella_Stage2
SRR22393155,NCBI_Salmonella_Stage2
SRR22393156,NCBI_Salmonella_Stage2
SRR22393157,NCBI_Salmonella_Stage2
SRR22393158,NCBI_Salmonella_Stage2
SRR22393159,NCBI_Salmonella_Stage2
SRR22393160,NCBI_Salmonella_Stage2
SRR22393161,NCBI_Salmonella_Stage2
SRR22393162,NCBI_Salmonella_Stage2
SRR22393163,NCBI_Salmonella_Stage2
SRR22393164,NCBI_Salmonella_Stage2
SRR22393165,NCBI_Salmonella_Stage2
SRR22393166,NCBI_Salmonella_Stage2
SRR22393167,NCBI_Salmonella_Stage2
SRR22393168,NCBI_Salmonella_Stage2
SRR22393169,NCBI_Salmonella_Stage2
SRR22393170,NCBI_Salmonella_Stage2
SRR22393171,NCBI_Salmonella_Stage2
SRR22393172,NCBI_Salmonella_Stage2
SRR22393173,NCBI_Salmonella_Stage2
SRR22393174,NCBI_Salmonella_Stage2
SRR22393175,NCBI_Salmonella_Stage2
SRR22393176,NCBI_Salmonella_Stage2
SRR22393177,NCBI_Salmonella_Stage2
SRR22393178,NCBI_Salmonella_Stage2
SRR22393179,NCBI_Salmonella_Stage2
SRR22393180,NCBI_Salmonella_Stage2
SRR22393181,NCBI_Salmonella_Stage2
SRR22393182,NCBI_Salmonella_Stage2
SRR22393183,NCBI_Salmonella_Stage2
SRR22393184,NCBI_Salmonella_Stage2
SRR22393185,NCBI_Salmonella_Stage2
SRR22393186,NCBI_Salmonella_Stage2
SRR22393187,NCBI_Salmonella_Stage2
SRR22393188,NCBI_Salmonella_Stage2
SRR22393189,NCBI_Salmonella_Stage2
SRR22393190,NCBI_Salmonella_Stage2
SRR22393191,NCBI_Salmonella_Stage2
SRR22393192,NCBI_Salmonella_Stage2
SRR22393193,NCBI_Salmonella_Stage2
SRR22393194,NCBI_Salmonella_Stage2
SRR22393195,NCBI_Salmonella_Stage2
SRR22393196,NCBI_Salmonella_Stage2
SRR22393197,NCBI_Salmonella_Stage2
SRR22393198,NCBI_Salmonella_Stage2
SRR22393199,NCBI_Salmonella_Stage2
SRR22393200,NCBI_Salmonella_Stage2
SRR22393201,NCBI_Salmonella_Stage2
SRR22393202,NCBI_Salmonella_Stage2
SRR22393203,NCBI_Salmonella_Stage2
SRR22393204,NCBI_Salmonella_Stage2
SRR22393205,NCBI_Salmonella_Stage2
SRR22393206,NCBI_Salmonella_Stage2
SRR22393207,NCBI_Salmonella_Stage2
SRR22393208,NCBI_Salmonella_Stage2
SRR22393209,NCBI_Salmonella_Stage2
SRR22393210,NCBI_Salmonella_Stage2
SRR22393211,NCBI_Salmonella_Stage2
SRR22393212,NCBI_Salmonella_Stage2
SRR22393213,NCBI_Salmonella_Stage2
SRR22393214,NCBI_Salmonella_Stage2
SRR22393215,NCBI_Salmonella_Stage2
SRR22393216,NCBI_Salmonella_Stage2
SRR22393217,NCBI_Salmonella_Stage2
SRR22393218,NCBI_Salmonella_Stage2
SRR22393219,NCBI_Salmonella_Stage2
SRR22393220,NCBI_Salmonella_Stage2
SRR22393221,NCBI_Salmonella_Stage2
SRR22393222,NCBI_Salmonella_Stage2
SRR22393223,NCBI_Salmonella_Stage2
SRR22393224,NCBI_Salmonella_Stage2
SRR22393225,NCBI_Salmonella_Stage2
SRR22393226,NCBI_Salmonella_Stage2
SRR22393227,NCBI_Salmonella_Stage2
SRR22393228,NCBI_Salmonella_Stage2
SRR22393229,NCBI_Salmonella_Stage2
SRR22393230,NCBI_Salmonella_Stage2
SRR22393231,NCBI_Salmonella_Stage2
SRR22838412,NCBI_Salmonella_Stage2
SRR22838413,NCBI_Salmonella_Stage2
SRR22890713,NCBI_Salmonella_Stage2
SRR22890714,NCBI_Salmonella_Stage2
SRR22890715,NCBI_Salmonella_Stage2
SRR22890716,NCBI_Salmonella_Stage2
SRR22890717,NCBI_Salmonella_Stage2
SRR22890718,NCBI_Salmonella_Stage2
SRR22894851,NCBI_Salmonella_Stage2
SRR22894852,NCBI_Salmonella_Stage2
SRR22894853,NCBI_Salmonella_Stage2
SRR23000241,NCBI_Salmonella_Stage2
SRR23000242,NCBI_Salmonella_Stage2
SRR23000243,NCBI_Salmonella_Stage2
SRR23000244,NCBI_Salmonella_Stage2
SRR23000245,NCBI_Salmonella_Stage2
SRR23000246,NCBI_Salmonella_Stage2
SRR23000247,NCBI_Salmonella_Stage2
SRR23000248,NCBI_Salmonella_Stage2
SRR23020903,NCBI_Salmonella_Stage2
SRR23020904,NCBI_Salmonella_Stage2
SRR23020905,NCBI_Salmonella_Stage2
SRR23020906,NCBI_Salmonella_Stage2
SRR23020907,NCBI_Salmonella_Stage2
SRR23020908,NCBI_Salmonella_Stage2
SRR23020909,NCBI_Salmonella_Stage2
SRR23020910,NCBI_Salmonella_Stage2
SRR23020911,NCBI_Salmonella_Stage2
SRR23020912,NCBI_Salmonella_Stage2
SRR23020913,NCBI_Salmonella_Stage2
SRR23020914,NCBI_Salmonella_Stage2
SRR23020915,NCBI_Salmonella_Stage2
SRR23020916,NCBI_Salmonella_Stage2
SRR23020917,NCBI_Salmonella_Stage2
SRR23020918,NCBI_Salmonella_Stage2
SRR23072659,NCBI_Salmonella_Stage2
SRR23072660,NCBI_Salmonella_Stage2
SRR23072661,NCBI_Salmonella_Stage2
SRR23072662,NCBI_Salmonella_Stage2
SRR23072663,NCBI_Salmonella_Stage2
SRR23072664,NCBI_Salmonella_Stage2
SRR23379795,NCBI_Salmonella_Stage2
SRR23379796,NCBI_Salmonella_Stage2
SRR23379797,NCBI_Salmonella_Stage2
SRR23919095,NCBI_Salmonella_Stage2
SRR23919096,NCBI_Salmonella_Stage2
SRR23919097,NCBI_Salmonella_Stage2
SRR23919098,NCBI_Salmonella_Stage2
SRR23919099,NCBI_Salmonella_Stage2
SRR23919100,NCBI_Salmonella_Stage2
SRR23919101,NCBI_Salmonella_Stage2
SRR23919102,NCBI_Salmonella_Stage2
SRR23919103,NCBI_Salmonella_Stage2
SRR23919104,NCBI_Salmonella_Stage2
SRR23919105,NCBI_Salmonella_Stage2
SRR23919106,NCBI_Salmonella_Stage2
SRR23919107,NCBI_Salmonella_Stage2
SRR23919108,NCBI_Salmonella_Stage2
SRR23919109,NCBI_Salmonella_Stage2
SRR23919110,NCBI_Salmonella_Stage2
SRR23919111,NCBI_Salmonella_Stage2
SRR23919112,NCBI_Salmonella_Stage2
SRR23919113,NCBI_Salmonella_Stage2
SRR23919114,NCBI_Salmonella_Stage2
SRR23919115,NCBI_Salmonella_Stage2
SRR23919116,NCBI_Salmonella_Stage2
SRR23919117,NCBI_Salmonella_Stage2
SRR23919118,NCBI_Salmonella_Stage2
SRR23919119,NCBI_Salmonella_Stage2
SRR23919120,NCBI_Salmonella_Stage2
SRR23919121,NCBI_Salmonella_Stage2
SRR23919122,NCBI_Salmonella_Stage2
SRR23919123,NCBI_Salmonella_Stage2
SRR23919124,NCBI_Salmonella_Stage2
SRR23919125,NCBI_Salmonella_Stage2
SRR23919126,NCBI_Salmonella_Stage2
SRR23919127,NCBI_Salmonella_Stage2
SRR23919128,NCBI_Salmonella_Stage2
SRR23919129,NCBI_Salmonella_Stage2
SRR23919130,NCBI_Salmonella_Stage2
SRR23919131,NCBI_Salmonella_Stage2
SRR23919132,NCBI_Salmonella_Stage2
SRR23919133,NCBI_Salmonella_Stage2
SRR23919134,NCBI_Salmonella_Stage2
SRR23919135,NCBI_Salmonella_Stage2
SRR23919136,NCBI_Salmonella_Stage2
SRR23919137,NCBI_Salmonella_Stage2
SRR23919138,NCBI_Salmonella_Stage2
SRR23919139,NCBI_Salmonella_Stage2
SRR23919140,NCBI_Salmonella_Stage2
SRR23919141,NCBI_Salmonella_Stage2
SRR23919142,NCBI_Salmonella_Stage2
SRR23919143,NCBI_Salmonella_Stage2
SRR23919144,NCBI_Salmonella_Stage2
SRR23919145,NCBI_Salmonella_Stage2
SRR23919146,NCBI_Salmonella_Stage2
SRR23919147,NCBI_Salmonella_Stage2
SRR23919148,NCBI_Salmonella_Stage2
SRR23919149,NCBI_Salmonella_Stage2
SRR23919150,NCBI_Salmonella_Stage2
SRR23919151,NCBI_Salmonella_Stage2
SRR23919152,NCBI_Salmonella_Stage2
SRR23919153,NCBI_Salmonella_Stage2
SRR23919154,NCBI_Salmonella_Stage2
SRR23919155,NCBI_Salmonella_Stage2
SRR23919156,NCBI_Salmonella_Stage2
SRR23919157,NCBI_Salmonella_Stage2
SRR23919158,NCBI_Salmonella_Stage2
SRR23929255,NCBI_Salmonella_Stage2
SRR23929256,NCBI_Salmonella_Stage2
SRR23929257,NCBI_Salmonella_Stage2
SRR23929258,NCBI_Salmonella_Stage2
SRR24198374,NCBI_Salmonella_Stage2
SRR24198375,NCBI_Salmonella_Stage2
SRR24198376,NCBI_Salmonella_Stage2
SRR24198377,NCBI_Salmonella_Stage2
SRR24198378,NCBI_Salmonella_Stage2
SRR24198379,NCBI_Salmonella_Stage2
SRR24593499,NCBI_Salmonella_Stage2
SRR24593500,NCBI_Salmonella_Stage2
SRR24593501,NCBI_Salmonella_Stage2
SRR24593502,NCBI_Salmonella_Stage2
SRR24651329,NCBI_Salmonella_Stage2
SRR24651330,NCBI_Salmonella_Stage2
SRR24651331,NCBI_Salmonella_Stage2
SRR24651332,NCBI_Salmonella_Stage2
SRR24651333,NCBI_Salmonella_Stage2
SRR24651334,NCBI_Salmonella_Stage2
SRR24651335,NCBI_Salmonella_Stage2
SRR24651336,NCBI_Salmonella_Stage2
SRR24651337,NCBI_Salmonella_Stage2
SRR24651338,NCBI_Salmonella_Stage2
SRR24651339,NCBI_Salmonella_Stage2
SRR24651340,NCBI_Salmonella_Stage2
SRR24651341,NCBI_Salmonella_Stage2
SRR24651342,NCBI_Salmonella_Stage2
SRR24651343,NCBI_Salmonella_Stage2
SRR24651344,NCBI_Salmonella_Stage2
SRR24651345,NCBI_Salmonella_Stage2
SRR24651346,NCBI_Salmonella_Stage2
SRR24651347,NCBI_Salmonella_Stage2
SRR24651348,NCBI_Salmonella_Stage2
SRR24718843,NCBI_Salmonella_Stage2
SRR24718844,NCBI_Salmonella_Stage2
SRR24718845,NCBI_Salmonella_Stage2
SRR24718846,NCBI_Salmonella_Stage2
SRR24718847,NCBI_Salmonella_Stage2
SRR24718848,NCBI_Salmonella_Stage2
SRR24718849,NCBI_Salmonella_Stage2
SRR24718850,NCBI_Salmonella_Stage2
SRR24718851,NCBI_Salmonella_Stage2
SRR25045881,NCBI_Salmonella_Stage2
SRR25045882,NCBI_Salmonella_Stage2
SRR25045883,NCBI_Salmonella_Stage2
SRR25045884,NCBI_Salmonella_Stage2
SRR25045885,NCBI_Salmonella_Stage2
SRR25045886,NCBI_Salmonella_Stage2
SRR25196558,NCBI_Salmonella_Stage2
SRR25196559,NCBI_Salmonella_Stage2
SRR25196560,NCBI_Salmonella_Stage2
SRR25196561,NCBI_Salmonella_Stage2
SRR25196562,NCBI_Salmonella_Stage2
SRR25196563,NCBI_Salmonella_Stage2
SRR25196564,NCBI_Salmonella_Stage2
SRR25196565,NCBI_Salmonella_Stage2
SRR25196566,NCBI_Salmonella_Stage2
SRR25196567,NCBI_Salmonella_Stage2
SRR25196568,NCBI_Salmonella_Stage2
SRR25196569,NCBI_Salmonella_Stage2
SRR25196570,NCBI_Salmonella_Stage2
SRR25196571,NCBI_Salmonella_Stage2
SRR25196572,NCBI_Salmonella_Stage2
SRR25196573,NCBI_Salmonella_Stage2
SRR25196574,NCBI_Salmonella_Stage2
SRR25205744,NCBI_Salmonella_Stage2
SRR25205745,NCBI_Salmonella_Stage2
SRR25205746,NCBI_Salmonella_Stage2
SRR25205747,NCBI_Salmonella_Stage2
SRR25205748,NCBI_Salmonella_Stage2
SRR25205750,NCBI_Salmonella_Stage2
SRR25205751,NCBI_Salmonella_Stage2
SRR25205752,NCBI_Salmonella_Stage2
SRR25205753,NCBI_Salmonella_Stage2
SRR25205754,NCBI_Salmonella_Stage2
SRR25205755,NCBI_Salmonella_Stage2
SRR25205756,NCBI_Salmonella_Stage2
SRR25205757,NCBI_Salmonella_Stage2
SRR25205758,NCBI_Salmonella_Stage2
SRR25205759,NCBI_Salmonella_Stage2
SRR25205760,NCBI_Salmonella_Stage2
SRR25205761,NCBI_Salmonella_Stage2
SRR25205762,NCBI_Salmonella_Stage2
SRR25205763,NCBI_Salmonella_Stage2
SRR25205764,NCBI_Salmonella_Stage2
SRR25205765,NCBI_Salmonella_Stage2
SRR25205766,NCBI_Salmonella_Stage2
SRR25205767,NCBI_Salmonella_Stage2
SRR25205768,NCBI_Salmonella_Stage2
SRR25205769,NCBI_Salmonella_Stage2
SRR25205770,NCBI_Salmonella_Stage2
SRR25205771,NCBI_Salmonella_Stage2
SRR25205772,NCBI_Salmonella_Stage2
SRR25205773,NCBI_Salmonella_Stage2
SRR25205774,NCBI_Salmonella_Stage2
SRR25205775,NCBI_Salmonella_Stage2
SRR25205776,NCBI_Salmonella_Stage2
SRR25205777,NCBI_Salmonella_Stage2
SRR25205778,NCBI_Salmonella_Stage2
SRR25205779,NCBI_Salmonella_Stage2
SRR25205891,NCBI_Salmonella_Stage2
SRR25205892,NCBI_Salmonella_Stage2
SRR25205893,NCBI_Salmonella_Stage2
SRR25430825,NCBI_Salmonella_Stage2
SRR25430826,NCBI_Salmonella_Stage2
SRR25430827,NCBI_Salmonella_Stage2
SRR25430828,NCBI_Salmonella_Stage2
SRR25430829,NCBI_Salmonella_Stage2
SRR25430830,NCBI_Salmonella_Stage2
SRR25491346,NCBI_Salmonella_Stage2
SRR25491347,NCBI_Salmonella_Stage2
SRR25491348,NCBI_Salmonella_Stage2
SRR25491350,NCBI_Salmonella_Stage2
SRR25491351,NCBI_Salmonella_Stage2
SRR25939204,NCBI_Salmonella_Stage2
SRR25939205,NCBI_Salmonella_Stage2
SRR25939206,NCBI_Salmonella_Stage2
SRR25939207,NCBI_Salmonella_Stage2
SRR25939208,NCBI_Salmonella_Stage2
SRR25939209,NCBI_Salmonella_Stage2
SRR25998821,NCBI_Salmonella_Stage2
SRR25998822,NCBI_Salmonella_Stage2
SRR25998824,NCBI_Salmonella_Stage2
SRR25998825,NCBI_Salmonella_Stage2
SRR26329589,NCBI_Salmonella_Stage2
SRR26329590,NCBI_Salmonella_Stage2
SRR26329591,NCBI_Salmonella_Stage2
SRR26329592,NCBI_Salmonella_Stage2
SRR26329593,NCBI_Salmonella_Stage2
SRR26329594,NCBI_Salmonella_Stage2
SRR26329595,NCBI_Salmonella_Stage2
SRR26329596,NCBI_Salmonella_Stage2
SRR26329597,NCBI_Salmonella_Stage2
SRR26329598,NCBI_Salmonella_Stage2
SRR26329599,NCBI_Salmonella_Stage2
SRR26329600,NCBI_Salmonella_Stage2
SRR26412538,NCBI_Salmonella_Stage2
SRR26412540,NCBI_Salmonella_Stage2
SRR26412542,NCBI_Salmonella_Stage2
SRR26412543,NCBI_Salmonella_Stage2
SRR26412544,NCBI_Salmonella_Stage2
SRR26412545,NCBI_Salmonella_Stage2
SRR26412546,NCBI_Salmonella_Stage2
SRR26412547,NCBI_Salmonella_Stage2
SRR26415106,NCBI_Salmonella_Stage2
SRR26415107,NCBI_Salmonella_Stage2
SRR26510508,NCBI_Salmonella_Stage2
SRR26510509,NCBI_Salmonella_Stage2
SRR26510510,NCBI_Salmonella_Stage2
SRR26510511,NCBI_Salmonella_Stage2
SRR26510512,NCBI_Salmonella_Stage2
SRR26510513,NCBI_Salmonella_Stage2
SRR26510514,NCBI_Salmonella_Stage2
SRR26510515,NCBI_Salmonella_Stage2
SRR26510516,NCBI_Salmonella_Stage2
SRR26510517,NCBI_Salmonella_Stage2
SRR26510518,NCBI_Salmonella_Stage2
SRR26510519,NCBI_Salmonella_Stage2
SRR26510520,NCBI_Salmonella_Stage2
SRR26510521,NCBI_Salmonella_Stage2
SRR26510522,NCBI_Salmonella_Stage2
SRR26510523,NCBI_Salmonella_Stage2
SRR26510524,NCBI_Salmonella_Stage2
SRR26510525,NCBI_Salmonella_Stage2
SRR26510526,NCBI_Salmonella_Stage2
SRR26510527,NCBI_Salmonella_Stage2
SRR26510528,NCBI_Salmonella_Stage2
SRR26510529,NCBI_Salmonella_Stage2
SRR26510530,NCBI_Salmonella_Stage2
SRR26510531,NCBI_Salmonella_Stage2
SRR26510532,NCBI_Salmonella_Stage2
SRR26510533,NCBI_Salmonella_Stage2
SRR26510534,NCBI_Salmonella_Stage2
SRR26688468,NCBI_Salmonella_Stage2
SRR26688469,NCBI_Salmonella_Stage2
SRR26688470,NCBI_Salmonella_Stage2
SRR26688471,NCBI_Salmonella_Stage2
SRR26696790,NCBI_Salmonella_Stage2
SRR26696791,NCBI_Salmonella_Stage2
SRR26696792,NCBI_Salmonella_Stage2
SRR26696793,NCBI_Salmonella_Stage2
SRR26893865,NCBI_Salmonella_Stage2
SRR26893866,NCBI_Salmonella_Stage2
SRR26893867,NCBI_Salmonella_Stage2
SRR26906076,NCBI_Salmonella_Stage2
SRR27829310,NCBI_Salmonella_Stage2
SRR27829311,NCBI_Salmonella_Stage2
SRR27905669,NCBI_Salmonella_Stage2
SRR27905670,NCBI_Salmonella_Stage2
SRR27905671,NCBI_Salmonella_Stage2
SRR27905672,NCBI_Salmonella_Stage2
SRR27905673,NCBI_Salmonella_Stage2
SRR27905674,NCBI_Salmonella_Stage2
SRR27960194,NCBI_Salmonella_Stage2
SRR27960195,NCBI_Salmonella_Stage2
SRR27960196,NCBI_Salmonella_Stage2
SRR27960197,NCBI_Salmonella_Stage2
SRR27960198,NCBI_Salmonella_Stage2
SRR27960199,NCBI_Salmonella_Stage2
SRR27960200,NCBI_Salmonella_Stage2
SRR27960201,NCBI_Salmonella_Stage2
SRR27960202,NCBI_Salmonella_Stage2
SRR27960203,NCBI_Salmonella_Stage2
SRR27960204,NCBI_Salmonella_Stage2
SRR27960205,NCBI_Salmonella_Stage2
SRR27960206,NCBI_Salmonella_Stage2
SRR27960207,NCBI_Salmonella_Stage2
SRR27960208,NCBI_Salmonella_Stage2
SRR27960209,NCBI_Salmonella_Stage2
SRR27960210,NCBI_Salmonella_Stage2
SRR27960211,NCBI_Salmonella_Stage2
SRR28020397,NCBI_Salmonella_Stage2
SRR28020400,NCBI_Salmonella_Stage2
SRR28020401,NCBI_Salmonella_Stage2
SRR28020402,NCBI_Salmonella_Stage2
SRR28020403,NCBI_Salmonella_Stage2
SRR28020404,NCBI_Salmonella_Stage2
SRR28020405,NCBI_Salmonella_Stage2
SRR28020408,NCBI_Salmonella_Stage2
SRR28261211,NCBI_Salmonella_Stage2
SRR28261212,NCBI_Salmonella_Stage2
SRR28261213,NCBI_Salmonella_Stage2
SRR28261215,NCBI_Salmonella_Stage2
SRR28261218,NCBI_Salmonella_Stage2
SRR28261219,NCBI_Salmonella_Stage2
SRR28261220,NCBI_Salmonella_Stage2
SRR28261221,NCBI_Salmonella_Stage2
SRR28261223,NCBI_Salmonella_Stage2
SRR28261225,NCBI_Salmonella_Stage2
SRR28261226,NCBI_Salmonella_Stage2
SRR28261228,NCBI_Salmonella_Stage2
SRR28261229,NCBI_Salmonella_Stage2
SRR28261230,NCBI_Salmonella_Stage2
SRR28261231,NCBI_Salmonella_Stage2
SRR28261233,NCBI_Salmonella_Stage2
SRR28261234,NCBI_Salmonella_Stage2
SRR28416085,NCBI_Salmonella_Stage2
SRR28416089,NCBI_Salmonella_Stage2
SRR28416092,NCBI_Salmonella_Stage2
SRR2846606,NCBI_Salmonella_Stage2
SRR2846607,NCBI_Salmonella_Stage2
SRR2846608,NCBI_Salmonella_Stage2
SRR2846609,NCBI_Salmonella_Stage2
SRR2846610,NCBI_Salmonella_Stage2
SRR2846611,NCBI_Salmonella_Stage2
SRR2846612,NCBI_Salmonella_Stage2
SRR2846613,NCBI_Salmonella_Stage2
SRR2846614,NCBI_Salmonella_Stage2
SRR2846615,NCBI_Salmonella_Stage2
SRR2846616,NCBI_Salmonella_Stage2
SRR2846617,NCBI_Salmonella_Stage2
SRR28878834,NCBI_Salmonella_Stage2
SRR28878835,NCBI_Salmonella_Stage2
SRR28878836,NCBI_Salmonella_Stage2
SRR28878837,NCBI_Salmonella_Stage2
SRR28878838,NCBI_Salmonella_Stage2
SRR28878839,NCBI_Salmonella_Stage2
SRR28878840,NCBI_Salmonella_Stage2
